RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,AVERAGE_X_RESOLUTION,AVERAGE_Y_RESOLUTION,BLINK_COUNT,BUTTON_PRESS_COUNT,BUTTON_RELEASE_COUNT,DATA_FILE,DURATION,END_TIME,EYE_USED,FIXATION_COUNT,FIXATION_DURATION_MAX,FIXATION_DURATION_MAX_TIME,FIXATION_DURATION_MIN,FIXATION_DURATION_MIN_TIME,GROUPING_VARIABLES,IA_COUNT,INPUT_COUNT,INTEREST_AREA_FIXATION_SEQUENCE,INTEREST_AREA_FIXATION_SEQUENCE_DWELL_TIMES,INTEREST_AREA_SET,IP_DURATION,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,MEDIAN_FIXATION_DURATION,MEDIAN_SACCADE_AMPLITUDE,MESSAGE_COUNT,PUPIL_SIZE_MAX,PUPIL_SIZE_MAX_TIME,PUPIL_SIZE_MAX_X,PUPIL_SIZE_MAX_Y,PUPIL_SIZE_MEAN,PUPIL_SIZE_MIN,PUPIL_SIZE_MIN_TIME,PUPIL_SIZE_MIN_X,PUPIL_SIZE_MIN_Y,REACTION_TIME,RT_DEFINITION_LABEL,RT_EVENT_BUTTON_ID,RT_EVENT_END_TIME,RT_EVENT_INDEX,RT_EVENT_INPUT,RT_EVENT_MESSAGE_TEXT,RT_EVENT_POSITION_X,RT_EVENT_POSITION_Y,RT_EVENT_START_TIME,RT_EVENT_TYPE,RT_START_TIME,RUN_COUNT,SACCADE_COUNT,SAMPLE_COUNT,SD_FIXATION_DURATION,SD_SACCADE_AMPLITUDE,START_TIME,TRIAL_LABEL,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,result,trialid,key,response_num,response
ET220039,20,64,306.31,4.68,62.24,62.67,1,0,0,ET220039.edf,24213,164136749,LEFT,70,1080,164125220,68,164115036,RECORDING_SESSION,7,0,"[2, 0, 4, 2, 5, 2, 0, 6, 7, 2, 4, 2, 4, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 5, 4, 2, 4, 5, 2, 6, 2, 6, 7, 3]","[1630, 484, 236, 1120, 692, 996, 144, 468, 604, 856, 1028, 492, 244, 512, 1560, 108, 1080, 424, 104, 456, 452, 144, 1028, 268, 164, 988, 496, 364, 864, 448, 728, 508, 124, 840, 788]",Custom Interest Area Set,24117,True,164136711,1,New Interest Period 01,True,164112594,242,2.25,75,1011,164114120,901,314.7,852.15,472,164115036,257.8,1208.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,164112536,30,70,6029,211.46,4.8,164112536,Trial: 20,6,ET220039,19,choice1,13,5,1.0,0
ET220039,21,40,346.46,4.2,61.92,62.46,1,0,0,ET220039.edf,49133,164187413,LEFT,128,1528,164172280,24,164175332,RECORDING_SESSION,7,0,"[2, 0, 2, 5, 0, 2, 6, 7, 2, 3, 4, 5, 2, 5, 2, 6, 0, 6, 2, 6, 2, 7, 3, 0, 4, 5, 2, 5, 0, 6, 7, 5, 4, 5, 2, 0, 5, 2, 5, 4, 2, 3, 6, 7, 3, 4, 0, 2, 0, 4, 2, 0, 5, 6, 7, 4, 3, 0, 4, 2, 4, 2, 5, 4, 2, 4, 5, 4, 2, 4]","[418, 36, 296, 736, 44, 284, 352, 488, 1440, 1152, 992, 504, 640, 668, 1396, 516, 328, 196, 668, 792, 644, 564, 1300, 164, 496, 1228, 972, 1448, 148, 1140, 540, 208, 584, 668, 480, 84, 536, 1124, 860, 696, 648, 480, 788, 1060, 640, 976, 184, 1528, 156, 580, 516, 24, 496, 1052, 488, 844, 556, 192, 600, 500, 648, 760, 468, 1420, 592, 180, 496, 1064, 428, 153]",Custom Interest Area Set,49039,True,164187381,1,New Interest Period 01,True,164138342,276,2.72,597,1252,164170276,858.1,768.5,934.25,119,164138868,244,1097.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,164138280,60,127,12260,231.46,4.05,164138280,Trial: 21,6,ET220039,20,choice2,15,1,2.0,0
ET220040,2,.,260.6,4.6,62.82,63.34,0,0,0,ET220040.edf,12513,178070287,LEFT,42,672,178061970,88,178068642,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 3, 7, 6, 2, 0, 4, 5, 2, 7, 3, 4, 5, 2, 5, 2, 7, 2, 7]","[864, 832, 464, 216, 168, 508, 552, 1204, 136, 208, 492, 460, 380, 320, 152, 496, 828, 524, 712, 760, 312, 357]",Custom Interest Area Set,12407,True,178070239,1,New Interest Period 01,True,178057832,212,2.64,170,836,178057830,944.1,484.5,593.84,528,178065570,302.3,867.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178057774,20,42,3102,143.69,4.67,178057774,Trial: 2,6,ET220040,1,choice5,17,4,5.0,0
ET220040,3,.,345.46,3.65,63.41,63.75,0,0,0,ET220040.edf,9873,178082421,LEFT,26,1432,178073496,108,178076284,RECORDING_SESSION,7,0,"[0, 2, 6, 7, 0, 3, 4, 5, 3, 2, 0, 3]","[266, 3404, 420, 656, 152, 180, 408, 556, 1524, 592, 152, 672]",Custom Interest Area Set,9766,True,178082380,1,New Interest Period 01,True,178072614,246,1.5,80,677,178079148,628.2,834.6,597.39,542,178077272,1667.8,776.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178072548,9,25,2442,330.09,4.45,178072548,Trial: 3,6,ET220040,2,choice1,8,1,1.0,1
ET220040,4,108,317.56,3.7,62.23,62.82,1,0,0,ET220040.edf,12185,178096269,LEFT,34,1224,178085708,13,178084147,RECORDING_SESSION,7,0,"[0, 2, 0, 6, 0, 2, 0, 5, 6, 7, 0, 4, 3, 2, 5, 6, 2, 6]","[233, 172, 64, 228, 136, 2072, 156, 424, 468, 688, 132, 456, 752, 816, 872, 1476, 932, 720]",Custom Interest Area Set,12089,True,178096236,1,New Interest Period 01,True,178084147,286,1.78,120,633,178087768,1010.7,846.3,570.5,483,178090336,303.6,866.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178084084,13,33,3023,216.86,3.65,178084084,Trial: 4,6,ET220040,3,choice4,9,4,4.0,1
ET220040,5,44,323.98,4.07,62.36,62.93,1,0,0,ET220040.edf,14877,178112803,LEFT,41,948,178103858,100,178111102,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 6, 4, 2, 7, 2, 4, 3, 4, 5, 4, 2, 6, 5, 7, 6, 2, 6]","[222, 2860, 116, 256, 336, 260, 432, 472, 2340, 148, 396, 360, 320, 232, 476, 704, 436, 1012, 484, 504, 917]",Custom Interest Area Set,14783,True,178112763,1,New Interest Period 01,True,178097980,268,2.36,68,618,178111574,916,422.2,557.71,475,178106950,646.6,820.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178097926,19,40,3696,214.75,3.71,178097926,Trial: 5,6,ET220040,4,choice4,7,3,4.0,0
ET220040,6,.,310.2,4.05,61.96,62.49,0,0,0,ET220040.edf,37205,178153083,LEFT,108,1760,178116422,45,178153006,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 4, 3, 2, 6, 2, 7, 2, 0, 5, 2, 7, 2, 7, 2, 0, 7, 2, 7, 2, 3, 4, 5, 4, 3, 4, 3, 4, 2, 0, 3, 4, 5, 7, 6, 5, 2, 5, 2, 5, 2, 5, 4, 2, 0, 4, 2]","[441, 1896, 148, 316, 104, 580, 476, 984, 436, 1076, 492, 232, 188, 300, 528, 348, 628, 540, 96, 340, 604, 1136, 1908, 224, 224, 624, 152, 268, 144, 396, 420, 7756, 144, 936, 460, 468, 156, 104, 512, 304, 752, 1052, 612, 548, 576, 1396, 912, 104, 416, 45]",Custom Interest Area Set,37106,True,178153051,1,New Interest Period 01,True,178115945,232,1.7,133,658,178131434,558.3,473.7,575.21,468,178119062,257.6,850,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178115878,44,107,9277,244.94,4.13,178115878,Trial: 6,6,ET220040,5,choice3,16,3,3.0,1
ET220040,7,48,364.48,4.11,61.57,62.12,1,0,0,ET220040.edf,24145,178178581,LEFT,60,1424,178175076,116,178162720,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 2, 6, 7, 0, 4, 3, 5, 6, 7, 0, 4, 0, 4, 6, 5, 7, 2, 5, 0, 3, 4, 6, 7, 5, 6, 5, 2, 5, 4, 3]","[387, 2100, 136, 408, 380, 436, 272, 132, 340, 684, 280, 636, 436, 316, 424, 116, 524, 180, 616, 428, 868, 880, 140, 240, 376, 500, 748, 116, 572, 660, 1324, 1872, 2348, 1994]",Custom Interest Area Set,24053,True,178178546,1,New Interest Period 01,True,178154493,252,2.78,233,702,178155272,925.1,372.2,571.45,501,178161384,1661.9,741.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178154436,28,59,6013,309.53,3.58,178154436,Trial: 7,6,ET220040,6,choice1,14,3,1.0,0
ET220040,8,80,365.71,4.23,61.66,62.21,3,0,0,ET220040.edf,11733,178191865,LEFT,28,1152,178186968,29,178180191,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 5, 2, 6, 7, 0, 3, 4, 7, 2]","[237, 1536, 364, 508, 380, 3960, 452, 904, 116, 516, 224, 676, 367]",Custom Interest Area Set,11628,True,178191819,1,New Interest Period 01,True,178180191,334,1.64,150,655,178180904,864.4,401.7,567.59,393,178186968,989.2,501.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178180132,11,27,2907,248.97,5.12,178180132,Trial: 8,6,ET220040,7,choice5,4,5,5.0,1
ET220040,9,.,177.75,5.34,61.99,62.46,0,0,0,ET220040.edf,2641,178196145,LEFT,12,304,178194696,35,178193557,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 3, 4, 0, 7, 4]","[35, 456, 236, 212, 304, 180, 128, 288, 294]",Custom Interest Area Set,2557,True,178196114,1,New Interest Period 01,True,178193557,179,4.24,68,627,178195572,1572.7,810.8,567.58,515,178194964,317.5,893.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178193504,7,11,639,79.09,4.58,178193504,Trial: 9,5,ET220040,8,choice2,2,2,2.0,1
ET220040,10,112,222.42,4.17,61.73,62.34,1,0,0,ET220040.edf,5141,178203011,LEFT,19,748,178199254,28,178198142,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 2, 5, 6, 5, 2, 5]","[194, 504, 76, 892, 384, 324, 400, 600, 420, 432]",Custom Interest Area Set,5054,True,178202978,1,New Interest Period 01,True,178197924,194,2.73,210,628,178198238,914.1,293,567.64,506,178199034,657.6,825.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178197870,9,18,1264,171.43,3.76,178197870,Trial: 10,5,ET220040,9,choice3,18,1,3.0,0
ET220040,11,.,304.22,3.95,61.88,62.4,0,0,0,ET220040.edf,16605,178220993,LEFT,49,1044,178208692,60,178204660,RECORDING_SESSION,7,0,"[0, 2, 4, 5, 2, 7, 6, 2, 4, 0, 3, 4, 5, 4, 5, 4, 0, 2, 5, 4, 3, 5, 3, 2, 3]","[240, 516, 628, 508, 3324, 1068, 984, 404, 220, 116, 1316, 288, 752, 376, 356, 456, 80, 972, 136, 324, 312, 256, 424, 328, 523]",Custom Interest Area Set,16499,True,178220955,1,New Interest Period 01,True,178204456,272,2.02,223,622,178217888,887.8,342.2,567.57,504,178205812,652.3,852.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178204388,22,48,4124,206.9,3.85,178204388,Trial: 11,6,ET220040,10,choice1,19,1,1.0,1
ET220040,12,48,371.55,4.63,61.99,62.54,2,0,0,ET220040.edf,19445,178241961,LEFT,47,1260,178226408,88,178235000,RECORDING_SESSION,7,0,"[0, 2, 0, 2, 0, 2, 0, 5, 3, 4, 6, 2, 7, 3, 2, 7, 2, 0, 3, 4, 0, 4, 5, 6, 0, 3]","[200, 1624, 600, 452, 480, 2488, 104, 508, 788, 332, 932, 428, 656, 620, 1004, 744, 560, 140, 112, 1752, 108, 548, 728, 1360, 88, 107]",Custom Interest Area Set,19359,True,178241931,1,New Interest Period 01,True,178222572,252,1.93,219,593,178222956,963,399.2,544.42,469,178223812,1017,480.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178222516,19,46,4839,295.98,5.06,178222516,Trial: 12,6,ET220040,11,choice1,5,1,1.0,1
ET220040,13,88,270.62,6,61.07,61.77,1,0,0,ET220040.edf,4321,178247861,LEFT,13,772,178243824,10,178247816,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 0, 7, 0, 3, 0, 5, 2]","[184, 772, 492, 496, 108, 228, 120, 160, 148, 800, 10]",Custom Interest Area Set,4222,True,178247826,1,New Interest Period 01,True,178243604,204,4.78,75,627,178246372,693,863.5,563.72,520,178245372,925,339.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178243540,7,12,1055,213.87,5.18,178243540,Trial: 13,4,ET220040,12,choice3,1,3,3.0,1
ET220040,14,85,530.22,3.74,59.62,60.31,4,0,0,ET220040.edf,31753,178281057,LEFT,55,7032,178260124,68,178251612,RECORDING_SESSION,7,0,"[0, 2, 4, 0, 6, 2, 0, 2, 0, 5, 4, 3, 2, 0, 6, 7, 5, 4, 3, 2, 5, 0, 5, 2, 5, 2, 5]","[254, 824, 376, 176, 68, 7512, 236, 9164, 148, 236, 336, 268, 728, 244, 652, 424, 408, 368, 616, 1048, 892, 800, 508, 712, 516, 892, 756]",Custom Interest Area Set,31647,True,178281017,1,New Interest Period 01,True,178249370,288,1.32,111,715,178257648,977.6,441.6,589.56,450,178268092,948.4,423.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178249304,21,55,7912,1128.95,3.84,178249304,Trial: 14,6,ET220040,13,choice3,11,1,3.0,0
ET220040,15,80,583.05,4.59,60.0,60.62,2,0,0,ET220040.edf,26397,178309055,LEFT,42,4396,178284614,96,178307250,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 6, 5, 2, 4, 3, 2, 0, 4, 5, 6, 7, 4, 7, 2, 0, 7, 4]","[312, 432, 148, 7008, 496, 828, 7260, 892, 716, 712, 116, 500, 480, 436, 700, 420, 332, 1092, 96, 760, 752]",Custom Interest Area Set,26300,True,178309018,1,New Interest Period 01,True,178282718,316,2.38,184,731,178286514,940.6,437.2,601.28,434,178292914,974.5,513.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178282658,18,41,6575,878.54,4.84,178282658,Trial: 15,6,ET220040,14,choice2,10,2,2.0,1
ET220040,16,72,687.65,4.07,60.29,60.83,4,0,0,ET220040.edf,38189,178348719,LEFT,52,4536,178326926,28,178316726,RECORDING_SESSION,7,0,"[0, 2, 4, 2, 0, 3, 4, 2, 6, 2, 0, 7, 6, 0, 2, 6, 7, 2, 7]","[279, 480, 336, 19864, 132, 704, 404, 5620, 284, 644, 140, 768, 316, 356, 2460, 380, 1708, 524, 359]",Custom Interest Area Set,38106,True,178348689,1,New Interest Period 01,True,178310583,326,1.36,80,705,178330342,931.1,407.2,580.07,395,178337174,937.9,592.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178310530,15,51,9526,947.71,5.36,178310530,Trial: 16,5,ET220040,15,choice5,13,5,5.0,1
ET220040,17,.,274.5,3.34,60.27,61.03,0,0,0,ET220040.edf,6813,178357055,LEFT,22,732,178351602,108,178356334,RECORDING_SESSION,7,0,"[0, 2, 6, 5, 4, 5, 2, 5, 2, 5]","[224, 1692, 464, 232, 284, 256, 532, 1164, 548, 643]",Custom Interest Area Set,6719,True,178357017,1,New Interest Period 01,True,178350298,228,1.68,25,567,178356206,882.7,452.3,524.17,488,178351414,873.6,390.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178350242,9,21,1679,163.24,2.84,178350242,Trial: 17,4,ET220040,16,choice3,12,1,3.0,0
ET220040,18,167,411.74,4.72,60.79,61.44,4,0,0,ET220040.edf,39101,178397469,LEFT,84,4112,178371556,24,178365240,RECORDING_SESSION,7,0,"[0, 2, 0, 4, 3, 4, 5, 0, 5, 2, 0, 2, 0, 5, 0, 2, 4, 2, 0, 6, 5, 0, 5, 2, 4, 3, 5, 6, 7, 0, 2, 4, 2, 4, 2, 6, 5, 6, 5, 2, 6, 3, 7, 4, 5]","[205, 540, 112, 236, 364, 644, 60, 92, 452, 1980, 36, 1040, 404, 44, 208, 1356, 32, 10360, 164, 312, 776, 1152, 232, 984, 604, 744, 508, 340, 588, 80, 972, 1140, 956, 876, 252, 268, 372, 160, 556, 664, 752, 1108, 864, 700, 297]",Custom Interest Area Set,39002,True,178397433,1,New Interest Period 01,True,178358431,244,3.14,99,627,178389368,888.3,486.2,491.46,26,178363808,512.3,1107.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178358368,36,83,9751,544.82,4.5,178358368,Trial: 18,6,ET220040,17,choice2,15,1,2.0,0
ET220040,19,.,240.7,5.57,61.06,61.68,0,0,0,ET220040.edf,2845,178416965,LEFT,10,428,178415568,128,178414832,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 5, 3]","[355, 224, 296, 776, 416, 340]",Custom Interest Area Set,2758,True,178416935,1,New Interest Period 01,True,178414177,208,4.45,64,559,178414444,962.6,532.4,536.84,509,178415184,953.8,457.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178414120,5,10,689,101.99,5.68,178414120,Trial: 19,3,ET220040,19,choice3,3,3,3.0,1
ET220040,20,40,622.77,4.52,60.64,61.23,1,0,0,ET220040.edf,25851,178444333,LEFT,39,8132,178429340,44,178438260,RECORDING_SESSION,7,0,"[0, 2, 5, 6, 2, 7, 2, 6, 2, 0, 6, 5, 4, 0, 6, 7, 2, 7, 6, 5, 3, 5]","[203, 284, 428, 192, 736, 304, 4120, 212, 11962, 108, 120, 152, 44, 224, 392, 1516, 656, 276, 116, 1220, 944, 79]",Custom Interest Area Set,25760,True,178444303,1,New Interest Period 01,True,178418543,252,3.08,195,697,178431790,931.4,341.1,568.9,386,178438650,1323.5,848.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,178418482,19,38,6440,1298.6,4.17,178418482,Trial: 20,6,ET220040,20,choice3,20,2,3.0,0
ET220041,2,91.2,350.3,4.15,54.97,55.52,5,0,0,ET220041.edf,17757,433424531,LEFT,44,1056,433420042,72,433423654,RECORDING_SESSION,7,0,"[0, 2, 6, 7, 6, 5, 2, 0, 5, 2, 4, 3, 2, 3, 5, 0, 3]","[280, 3736, 952, 1052, 908, 1564, 368, 100, 120, 1568, 872, 1244, 316, 868, 668, 72, 725]",Custom Interest Area Set,17657,True,433424499,1,New Interest Period 01,True,433406842,298,1.96,431,650,433410406,1018.1,349.8,475.22,355,433415050,958.5,834.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433406774,14,43,4414,210.8,4.75,433406774,Trial: 2,6,ET220041,1,choice3,18,1,3.0,0
ET220041,3,.,281,6.64,54.48,55.17,0,0,0,ET220041.edf,2673,433429597,LEFT,8,508,433427408,152,433428604,RECORDING_SESSION,7,0,"[0, 2, 5, 3, 4, 6, 5]","[357, 508, 236, 296, 152, 224, 475]",Custom Interest Area Set,2556,True,433429547,1,New Interest Period 01,True,433426991,230,5.62,130,471,433427112,1128,532.5,408.43,366,433428196,990.5,885.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433426924,6,7,639,137.58,4.04,433426924,Trial: 3,5,ET220041,2,choice3,1,3,3.0,1
ET220041,4,80,352,5.4,55.51,55.51,1,0,0,ET220041.edf,7197,433439029,LEFT,18,1032,433432128,128,433434608,RECORDING_SESSION,7,0,"[2, 5, 2, 5, 2, 6, 7, 2, 7]","[1238, 548, 256, 164, 540, 460, 1348, 1316, 466]",Custom Interest Area Set,7104,True,433438994,1,New Interest Period 01,True,433431890,244,3.12,202,446,433434904,951.1,343.3,386.66,340,433438932,1587.4,810.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433431832,9,17,1776,271.64,5.23,433431832,Trial: 4,4,ET220041,3,choice5,4,5,5.0,1
ET220041,5,80,369.38,2.99,54.32,54.82,2,0,0,ET220041.edf,9977,433450811,LEFT,24,964,433443974,53,433450726,RECORDING_SESSION,7,0,"[0, 2, 0, 6, 5, 2, 5, 4, 3]","[404, 4260, 180, 756, 828, 1124, 516, 744, 53]",Custom Interest Area Set,9889,True,433450779,1,New Interest Period 01,True,433440890,276,1.49,335,677,433449322,893.4,704.2,483.54,339,433447454,1012.2,832.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433440834,7,23,2472,241.63,2.8,433440834,Trial: 5,5,ET220041,4,choice3,16,3,3.0,1
ET220041,6,.,414.29,3.79,54.1,54.67,0,0,0,ET220041.edf,3181,433455827,LEFT,7,1632,433453106,124,433454958,RECORDING_SESSION,7,0,"[2, 0, 2, 5, 4]","[172, 176, 1780, 300, 472]",Custom Interest Area Set,3088,True,433455794,1,New Interest Period 01,True,433452706,176,2.31,103,449,433454474,972.5,340.5,404.04,361,433452738,1097,517.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433452646,4,6,772,549.79,3.61,433452646,Trial: 6,3,ET220041,5,choice2,2,2,2.0,1
ET220041,7,106,600.48,2.26,54.98,55.71,4,0,0,ET220041.edf,18993,433476293,LEFT,29,2086,433474180,56,433467376,RECORDING_SESSION,7,0,"[0, 2, 6, 5, 6, 5, 4, 3]","[180, 1572, 388, 2416, 4744, 4964, 1064, 2086]",Custom Interest Area Set,18910,True,433476266,1,New Interest Period 01,True,433457356,528,1.06,311,441,433459652,1266.1,831.6,381.01,312,433474136,557.3,841.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433457300,7,28,4727,521.2,2.68,433457300,Trial: 7,5,ET220041,6,choice1,5,1,1.0,1
ET220041,8,120,364.25,3.62,54.31,54.88,1,0,0,ET220041.edf,6585,433484059,LEFT,16,772,433478938,64,433478834,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 2, 5, 0, 2, 5]","[324, 728, 64, 964, 1560, 440, 100, 896, 752]",Custom Interest Area Set,6496,True,433484034,1,New Interest Period 01,True,433477538,312,2.48,309,505,433483238,943.4,667.7,410.45,357,433477858,1020.1,540.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433477474,6,15,1624,226.19,3.06,433477474,Trial: 8,2,ET220041,7,choice3,6,3,3.0,1
ET220041,9,79,324.09,4.13,54.92,55.31,4,0,0,ET220041.edf,12137,433498345,LEFT,32,844,433486672,68,433487960,RECORDING_SESSION,7,0,"[0, 2, 0, 6, 2, 6, 0, 2, 6, 2, 6, 0, 3]","[353, 1060, 164, 224, 1720, 468, 116, 1288, 932, 1296, 1296, 124, 1330]",Custom Interest Area Set,12035,True,433498306,1,New Interest Period 01,True,433486271,334,1.55,290,636,433490108,1039.1,322.7,414.46,344,433487676,920.5,342.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433486208,9,31,3009,192.78,4.87,433486208,Trial: 9,3,ET220041,8,choice1,11,1,1.0,1
ET220041,10,64,345.83,5.68,54.5,55.33,1,0,0,ET220041.edf,2489,433502427,LEFT,6,792,433501594,128,433500918,RECORDING_SESSION,7,0,"[2, 0, 5, 4, 5]","[739, 128, 196, 220, 792]",Custom Interest Area Set,2383,True,433502386,1,New Interest Period 01,True,433500003,208,6.64,114,557,433501070,912,798,407.35,312,433500142,1052.7,518.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433499938,4,5,596,265.53,1.92,433499938,Trial: 10,3,ET220041,9,choice3,3,3,3.0,1
ET220041,11,82.67,227.06,4.36,55.78,55.64,3,0,0,ET220041.edf,9449,433513459,LEFT,32,528,433506598,24,433511914,RECORDING_SESSION,7,0,"[0, 2, 6, 2, 6, 2, 6, 2, 6, 0, 2]","[308, 772, 536, 192, 708, 1184, 564, 1116, 664, 464, 758]",Custom Interest Area Set,9342,True,433513412,1,New Interest Period 01,True,433504070,192,2.4,355,563,433510430,1230.8,559.3,412.97,192,433512186,1735.7,428.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433504010,9,31,2335,147.25,4.31,433504010,Trial: 11,2,ET220041,10,choice5,14,3,5.0,0
ET220041,12,76,161.09,3.11,55.72,55.75,1,0,0,ET220041.edf,5273,433521707,LEFT,22,444,433518874,32,433517846,RECORDING_SESSION,7,0,"[2, 0, 2, 0, 5, 2, 0, 6, 0, 6]","[136, 324, 564, 32, 372, 960, 220, 396, 440, 100]",Custom Interest Area Set,5180,True,433521682,1,New Interest Period 01,True,433516502,130,1.73,183,581,433519582,1086.2,517.9,408.58,188,433521526,1708.4,532.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433516434,6,21,1295,122.1,3.37,433516434,Trial: 12,3,ET220041,11,choice4,9,4,4.0,1
ET220041,13,83,233.12,3.89,55.2,55.63,4,0,0,ET220041.edf,15313,433540725,LEFT,51,780,433525704,24,433531908,RECORDING_SESSION,7,0,"[2, 0, 5, 2, 5, 2, 5, 6, 2, 6, 0, 2, 0, 5, 2, 5, 0, 2, 0, 5, 2]","[2060, 88, 472, 1076, 476, 516, 448, 776, 172, 28, 176, 596, 32, 1032, 704, 848, 152, 1704, 324, 116, 93]",Custom Interest Area Set,15229,True,433540697,1,New Interest Period 01,True,433525468,176,1.34,425,589,433530768,959.6,783.5,440.39,179,433533100,1706.1,519.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433525412,16,50,3807,173.41,4.24,433525412,Trial: 13,3,ET220041,12,choice3,10,2,3.0,0
ET220041,14,.,236.16,7.43,55.92,55.85,0,0,0,ET220041.edf,5553,433549641,LEFT,19,648,433544768,5,433549604,RECORDING_SESSION,7,0,"[0, 2, 5, 6, 0, 4, 0, 4, 3, 0, 2]","[354, 1668, 548, 104, 432, 184, 312, 120, 396, 364, 5]",Custom Interest Area Set,5459,True,433549609,1,New Interest Period 01,True,433544150,180,4,99,690,433546376,937,766.5,412.11,199,433548360,1659.1,497.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433544088,7,18,1365,166.7,8.19,433544088,Trial: 14,5,ET220041,13,choice5,17,4,5.0,0
ET220041,15,282,215.03,6.27,55.74,56.12,2,0,0,ET220041.edf,9973,433562139,LEFT,34,756,433556042,24,433552506,RECORDING_SESSION,7,0,"[0, 2, 0, 3, 2, 4, 2, 3, 4, 0, 2, 4, 2, 4, 0, 2, 3]","[144, 880, 64, 400, 296, 292, 284, 756, 484, 352, 500, 432, 692, 164, 320, 428, 823]",Custom Interest Area Set,9863,True,433562097,1,New Interest Period 01,True,433552234,154,2.94,386,626,433555158,578.4,1027.7,475.74,313,433554738,925.8,341.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433552166,13,34,2465,187.01,6.24,433552166,Trial: 15,3,ET220041,14,choice1,8,1,1.0,1
ET220041,16,98,146.12,2.7,55.52,55.91,6,0,0,ET220041.edf,33769,433597819,LEFT,139,1108,433590882,24,433566322,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 5, 0, 2, 5, 0, 5, 0, 5, 2, 5, 2, 5, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 4, 3, 0, 2, 0, 2]","[342, 732, 520, 696, 128, 48, 192, 64, 28, 64, 28, 704, 1096, 300, 1064, 280, 1028, 188, 1428, 156, 1056, 1328, 1548, 264, 344, 788, 332, 1428, 2224, 400, 1292, 220]",Custom Interest Area Set,33669,True,433597785,1,New Interest Period 01,True,433564116,80,1.24,444,607,433568454,976.6,1160.2,341.68,113,433594610,1557.7,441.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,433564050,21,139,8417,163.73,3.26,433564050,Trial: 16,4,ET220041,15,choice5,13,5,5.0,1
